question,link
"(a) the time interval during which the ball is in motion t=gr​​ (b) the ball's speed at the peak of its path v= (c) the initial vertical component of its velocity vi,y​= (d) its initial speed vi​= (e) the angle θi​ expressed in terms of arctan of a fraction. θi​= (f) Suppose the ball is thrown at the same initial speed found in (d) but at the angle appropriate for reaching the greatest height that it can. Find this height. hmax​= (g) Suppose the ball is thrown at the same initial speed but at the angle for greatest possible range. Find this maximum horizontal range. xmax​=",https://www.chegg.com/homework-help/questions-and-answers/time-interval-ball-motion-t-sqrt-frac-r-g-b-ball-s-speed-peak-path-v-c-initial-vertical-co-q107107888
"his speed of ligh is assigned the varnabiec. always fired at 3×104 m/s. This vlight =c=3×10∘m/s, ot more preciscly, c=299792458×10∘m/s Use ε22.9979×102 m/s for any calculations below. Also, use the appropriase number of significant digits. Questicens: 1. What woald the froquency be of a vislat light wave with wxvelerigh of 410,17 nm ? 2. What frequency is associated with 434.05nma ? 3. What frequency is associated with 496.13 nm ? 4. What frequency is associated with 65628 nm ? 5. Imagine the hydrogen atoms in cac of Hubble's distant stars eminting: a photon of light at a wavelength of 410.17 nm. If that particular photon were headed directly TOWARD Earth, how much CLOSER 10 us would that pboton be after one second? (Recall that the distance, d, that an object travels in a time, t is given by d=vt where v is the object's velecity.) 6. Now if the star thar emined the photon were traveling AWAY from Earth at 1×10∘m/s, how much FARTHER from Earth would the star be after one second? 7. After one second, what is the distance between our initial photon and its star? 8. Oar initial photon would be followed by many, many more just like it, each behaving similarly to the first. After one second, how many. wave cycles of photons woald stretch betweea the distant star and our initial photon? 9. What is the average wavelength of this photon light? (Hint: Use yout answers from 4 and 5 above.) Compare this with whar Hiubble sarw. 10. Convince yourself of the validity of this process by repeating questions 2 through 6 for one more of the hydrogen emission spectra peaks at wavelengths 434.05 nm,486.13 nm, or 656.28 nm. (Choose (a) the distance the photon travels toward Earh, (b) the disance the star moves away from Earth, (c) the distance berween the photon and the star, (d) the number of eycles between the star and the photon, (c) the effective red-shified wavelength.) 11. If you were driving in a VERY fact cat, how would the things you approach look different from nomal? How would the things you drive away from look different? Explain. 12. Why do you think Hubble's discovery that the universe is expanding would have been impossible without instraments that could precisely measure emission spectra?",https://www.chegg.com/homework-help/questions-and-answers/speed-ligh-assigned-varnabiec-always-fired-3-times-10-4-mathrm-~m-mathrm-s--vlight-mathrm--q107107812
An aluminum ring with very small resistance is inserted on the core of the electromagnet and initially rests on the support as shown on the picture. At certain moment of time the electromagnet is turned on and magnetic flux through the core is quickly increased from zero to its final value Φ0​=10−3 Wb. The magnetic flux increase is so fast that the ring does not appreciably move during the increase. Find the height h at which the ring will jump above the platform if its mass m=100gram and its inductance L=10−7H.,https://www.chegg.com/homework-help/questions-and-answers/aluminum-ring-small-resistance-inserted-core-electromagnet-initially-rests-support-shown-p-q107107884
"Consider two sinusoidal waves traveling along a string, modeled as ",https://www.chegg.com/homework-help/questions-and-answers/consider-two-sinusoidal-waves-traveling-along-string-modeled-y1-x-t-03-m-sin-3-m-1-x-2-s-1-q107107976
"A railroad car of mass 2.65×104 kg moving at 3.25 m/s collides and couples with two coupled raliroad cars, each of the same macs as the singlo car and moving in the same direction at 1.20 m/a, Cal. What is the speed of the three coupled cars after the collsion? m/s (b) How much kinetic energy is lost in the collision?",https://www.chegg.com/homework-help/questions-and-answers/railroad-car-mass-265-times-10-4-mathrm-~kg-moving-325-mathrm-~m-mathrm-s-collides-couples-q107107983
"A 0.266 kg volleyball approaches a player horizontally with a speed of 16.4 m/s. The player strikes the ball with her fist and cruses the ball to move in the apsouite direcion wath a spoed of 21.3mit. (a) What imbulae is dedvered to the ball ty the player? (take the direction of final velocty to be the positive direction, Indicate the girsctoon with the sign of your answer] kg⋅m/sin (b) If the slaver's fit is in contact with the balf for 0.0600 s. find the magnitude of the average force exirted on the piaver's firt ti.",https://www.chegg.com/homework-help/questions-and-answers/0266-mathrm-~kg-volleyball-approaches-player-horizontally-speed-164-mathrm-~m-mathrm-s--pl-q107107978
"A rifle with a weight of 25 N fires a 5.3 g bullet with a speed of 220 m/s. (a) Find the recoil speed of the rifle. m/s (b) If a 625−N man holds the rifle firmly against his shoulder, find the recoil speed of the man and rifle. m/s",https://www.chegg.com/homework-help/questions-and-answers/rifle-weight-25-mathrm-~n-fires-53-mathrm-~g-bullet-speed-220-mathrm-~m-mathrm-s--find-rec-q107107980
"There are two forces on the 3 kg box in the overhead view of figure, but only one is shown. For F1=20 N,a=13 m/s2, and angle =30.0∘, find the magnitude of the angle relative to the positive direction of the x axis for the second force",https://www.chegg.com/homework-help/questions-and-answers/two-forces-3-mathrm-~kg-box-overhead-view-figure-one-shown-f-1-20-mathrm-~n-mathbf-13-math-q107107929
An artificial satellite circling the Earth completes each orbit in 136 minutes. (a) Find the altitude of the satellite. m (b) What is the value of g at the location of this satellite? m/s2,https://www.chegg.com/homework-help/questions-and-answers/artificial-satellite-circling-earth-completes-orbit-136-minutes-find-altitude-satellite-m--q107107987
"EXAMPLE 16: DISCHARGING CAPACITOR In the RC circuit shown, the battery has fully charge the capacitor, so Q0​=Cξ. Then at t=o the switch is thrown from position a to b. The battery emf is 20.0 V, and the capacitance C=1.02μF. The current I is observed to decrease to 0.50 of its initial value in 40μs. a) What are the value of Q, the charge on the capacitor, at t=0 ? (20.4×10−6C) b) What is the value of R. (56.6μΩ) c) What is Q at t=60μs. (7.21 μC)",https://www.chegg.com/homework-help/questions-and-answers/red-one-answers-q107108051
A dentist's drill starts from rest. After 4.90 s of constant angular acceleration it turns at a rate of 2.30×104 rev/min. (a) Find the drill's angular acceleration. rad/s2 (b) Determine the angle (in radians) through which the drill rotates during this period. rad,https://www.chegg.com/homework-help/questions-and-answers/dentist-s-drill-starts-rest-490-mathrm-~s-constant-angular-acceleration-turns-rate-230-tim-q107107984
An artificial satellite circling the Earth completes each orbit in 136 minutes. (a).Find.the.altitude of the satellite. x m (b) What is the value of g at the location of this satellite? m/s2,https://www.chegg.com/homework-help/questions-and-answers/artificial-satellite-circling-earth-completes-orbit-136-minutes-findaltitude-satellite-x-m-q107108019
A 0.266−kg volleyball approaches a player horizontally with a 5 peed of 16.4 m/s. The player strikes the ball with har fist and causes the bull to move in the oeposite diraction with a speed. of 21.3 m/s (a). What impulst is detivered to the ball by the playern (Take the direction of final vnlociky to be the positive direction. Indicate the direction aith the sign of your aniweic) x kg−m/s (b) If the pbyer's fist is in contact with the ball for 0.0600 s. find the magnitude of the average force exerted an the player'i fit. N,https://www.chegg.com/homework-help/questions-and-answers/0266-mathrm-kg-volleyball-approaches-player-horizontally-5-peed-164-mathrm-~m-mathrm-s--pl-q107108022
"A railroad car of mass 2.65×104 kg moving at 3.25 m/s collides and couples with two coupled railroad cars, each of the came mass as the single car and moving in the same difectico at 1.20 m/s. (a) What is the speed of the three coupled cars after the collision? x m/s (b) How moch kinetic energy is lost in the collivion? ×1",https://www.chegg.com/homework-help/questions-and-answers/railroad-car-mass-265-times-10-4-mathrm-~kg-moving-325-mathrm-~m-mathrm-s-collides-couples-q107108056
,https://www.chegg.com/homework-help/questions-and-answers/derive-ca-pacitance-parallel-plate-capacitor-q107108031
"EXAMPLE 15: CHARGING CAPACITOR The capacitance in a circuit has a C=0.30μF, a total resistance is 20kΩ, and a battery emf is 12 V. Determine a) the time constant. (6.0×10−3 s) b) the maximum charge the capacitor could acquire. (3.60×10−6 F) c) the time it takes for the charge to reach 99% of this value. (27.63 ms) d) the current I when the charge Q is half its maximum value. (300μA) e) the maximum current. (600μA) f) the charge Q when the current I is 0.20 its maximum value. (2.88μC)",https://www.chegg.com/homework-help/questions-and-answers/example-15-charging-capacitor-capacitance-circuit-mathrm-c-030-mu-mathrm-f-total-resistanc-q107108062
"Two capacitors C1​=4.0μF and C2​=8.0μF is fully charged. The potential different across C1​ and C2​ is V1​=24 V and V2​=9 V, respectively. The capacitors are then connected together as shown in figure 2. After equilibrium is established, find a. the potential different across each capacitor b. the charge store on each capacitor Figure 2",https://www.chegg.com/homework-help/questions-and-answers/two-capacitors-mathrm-c-1-40-mu-mathrm-f-mathrm-c-2-80-mu-mathrm-f-fully-charged-potential-q107108085
The displacement of the air molecules in a sound wave is modeled with the wave function ,https://www.chegg.com/homework-help/questions-and-answers/displacement-air-molecules-sound-wave-modeled-wave-function-s-x-t-400-nm-cos-9000-m-1x-303-q107108067
A(7.50×105 V),https://www.chegg.com/homework-help/questions-and-answers/inside-bracket-answer-q107108096
"In the figure, a crate of mass m=115 kg is pushed at constant speed up a frictionless ramp (Angle =30.0∘ ) by a horizontal force. What is the magnitudes of F",https://www.chegg.com/homework-help/questions-and-answers/figure-crate-mass-m-115-mathrm-~kg-pushed-constant-speed-frictionless-ramp-angle-300-circ--q107108065
​​​​​​​,https://www.chegg.com/homework-help/questions-and-answers/7-find-capacitance-across-xy-q107108073
"A rifle with a weight of 25 N fires a 5.3−g bullet with a speed of 220 m/s. (a) Find the recoil speed of the rifle. m/s (b) If a 625- N man holds the rifle firmly against his shoulder, find the recoil speed of the man and rifle. ×m/s",https://www.chegg.com/homework-help/questions-and-answers/rifle-weight-25-mathrm-~n-fires-53-mathrm-g-bullet-speed-220-mathrm-~m-mathrm-s--find-reco-q107108163
"nuther of uignificant Sigith. Quentions: of 410.17 nm ? 2. What frequeng is ascriased with 43.08 mm ? 3. What froyomag is moclatid with 48613inn ? 4. What frequect is mseclatod with ess 35mat ? 5. Imaglas the todropen acoms in vee of thubble's distere vers eminint that photon be afier oos movosf (Recill than the ditasce, 4 , that as vilocity) 6. Nive if the atw that emined the photce wore travelity AW:Y firm Farth in I s Ior mix, bow noch FAKTHER froes Farth woold the sar be after ace reciond? 7. Affer one second, what is the ditance between our inicial phoeon and its staf? 8. Our initial photon would be followed by mary, maxy more juat like it, each behaving similarly to the first. Anter ooe secood, how many wave gyles of photans would stretch betwece the divant trar and eur initial photon? 9. What is the average wavelength of this photino light? (Hiat Use your answers frum 4 and 5 above.) Coengare this with ahac Hubble sirw. 10. Convince yournelf of the valuify of this proces by repeating quevions 2 throogh 6 for one more of the hydroges emission specters peals at wavelengths 434.05 ran. 486.13 nm, or 656.38 nm. (Choese (a) the distance the photon travels soward Fiarh, (b) the diotase the star moves away from Farth, (c) the digtance betwiven the phockan and the itar; (d) the number of cycles between the star and the photin, (c) the effectlve red-ahithed waselenghy). 11. If you were driving is a VERY fast car, how would the things you approach look different from nomal? How woold the things you drive away from lock different? Fxplain. 12. Why do you think Habble's divooviry that the univene is oxpanding would have been imposisibe widhout instrumects that coold grecixdy meature cminsion spectra?",https://www.chegg.com/homework-help/questions-and-answers/nuther-uignificant-sigith-quentions-41017-mathrm-~nm-2-frequeng-ascriased-4308-mathrm-~mm--q107108552
,https://www.chegg.com/homework-help/questions-and-answers/q5-circuit-shown-figure-determine-dc-output-voltage-b-rectification-efficiency-c-peak-inve-q107108194
EXAMPLE 4: EQUIVALENT CAPACITANCE (II) (a) Determine the equivalent capacitance between points a and b for the combination of capacitors shown in Fig. 24-25. (b) Determine the charge on each capacitor and the voltage across each if Vba​=V.,https://www.chegg.com/homework-help/questions-and-answers/example-4-equivalent-capacitance-ii-determine-equivalent-capacitance-points-mathrm-mathrm--q107108106
"A circular loop of wire running 2 A of current is placed flat on a page in a 100T magnetic field (coming up out of the page). If the current is moving clockwise, what is the direction of the net Force on the loop? (0)",https://www.chegg.com/homework-help/questions-and-answers/circular-loop-wire-running-2-mathrm-~-current-placed-flat-page-100-t-magnetic-field-coming-q107108576
"19. A force of 20 N acts on a rocket for 350 s, causing the rocket's velocity to increase. a. Calculate the impulse of the force. b. By how much does the rocket's momentum increase?",https://www.chegg.com/homework-help/questions-and-answers/19-force-20-mathrm-~n-acts-rocket-350-mathrm-~s-causing-rocket-s-velocity-increase--calcul-q107108703
,https://www.chegg.com/homework-help/questions-and-answers/c-sources-errors-dc-voltage-measurement-2marks-q107108475
"Problem 1: Short Questions Answer short questions a ) and b ), for a total of 30 points max. a) Maxwell equations: Write down the four Maxwell equations and explain the physical meaning of each of them (use also pictorial representations). For full credit, provide an exhaustive and rigorous description. (15 points) b) Wave equation: Starting from the Maxwell equations derive the electromagnetic wave equation. For full credit, provide an exhaustive and rigorous description. (15 points)",https://www.chegg.com/homework-help/questions-and-answers/problem-1-short-questions-answer-short-questions-b-total-30-points-max-maxwell-equations-w-q107108728
"r=p/1+e cos theta ,where p ,e constant,find f(r)this quation for kepalr orbit (equation of mation)",https://www.chegg.com/homework-help/questions-and-answers/r-p-1-e-cos-theta-p-e-constant-find-f-r-quation-kepalr-orbit-equation-mation-q107108502
"a. Write down the equation of position of a particle on the circumference of an ellipse) with respect to time, angular freguency and the radii. Draw a figure to clarify. b. Based on what you learnt about angular momentum, derive Kepler's second law. (10=4+6 marks) (auscure in back) L=r×p",https://www.chegg.com/homework-help/questions-and-answers/-write-equation-position-particle-circumference-ellipse-respect-time-angular-freguency-rad-q107108748
,https://www.chegg.com/homework-help/questions-and-answers/19-use-defective-photonic-crystal-q107108858
a) Maxwell equations: The differential Maxwell's equations in vacuum (in SI system) are reported below. Provide the correspondent integral form and discuss their physical interpretation. (15 points) i) ∇⋅E=ρ/ε0​ ii) ∇⋅B=0 iii) ∇×E=−∂B/∂t iv) ∇×B=μ0​J+μ0​ε0​∂E/∂t b) Laplace's equation: Discuss the Laplace equation in electrostatics. Discuss the properties of the solutions to the Laplace equations and their most important implications. (15 points),https://www.chegg.com/homework-help/questions-and-answers/maxwell-equations-differential-maxwell-s-equations-vacuum-si-system-reported--provide-corr-q107108800
"Unpolarized white light is incident on a polarizer and then falls on an analyzer whose TA (Transmission Axis) makes an angle of θ=40.3∘ with the polarizer. What is the fraction of the original light transmitted through both the polarizer and analyzer? 007 (part 2 of 2 ) 1.0 points If the analyzer is rotated until the transmitted intensity is 19.5 percent of the original light intensity, what is the new angle of the analyzer with respect to the polarizer? Answer in units of ∘.",https://www.chegg.com/homework-help/questions-and-answers/unpolarized-white-light-incident-polarizer-falls-analyzer-whose-ta-transmission-axis-makes-q107108613
"The slender rod AB of length 0.875 m forms a 50.0∘ angle with the vertical as it strikes the frictionless surface shown with a vertical velocity of 3.95 m/s and no angular velocity. Assuming that the impact is perfectly plastic, determine the angular velocity of the rod immediately after impact.",https://www.chegg.com/homework-help/questions-and-answers/slender-rod-b-length-0875-mathrm-~m-forms-500-circ-angle-vertical-strikes-frictionless-sur-q107108908
"22. In the circuit above, a current of magnitude I1 travels to the right through R1 and a current of magnitude 12 travels from top to bottom through resistor R2. Which of the following could be used to analyze the circuit shown in the figure above? Select all that apply. 2 V−I1​R1​−I2​R3​−V=0 B. 2V−I1​R1​−(I1​−I2​)R3​−V=0 2 V−I1​R1​−I2​R2​−V−I2​R3​=0 2V−I1​R1​−(I1​−I2​)R3​+V=0 (E) 2 V−I1​R1​−I2​R2​=0",https://www.chegg.com/homework-help/questions-and-answers/22-circuit-current-magnitude-i1-travels-right-r1-current-magnitude-12-travels-top-bottom-r-q107108869
A  gas  in  a  system  has  constant  pressure.  Thesurroundings  around  the  system  lose  62  J  of heat  and  does  474  J  of  work  onto  the  system. What is the internal energy of the system?,https://www.chegg.com/homework-help/questions-and-answers/gas-system-constant-pressure-surroundings-around-system-lose-62-j-heat-474-j-work-onto-sys-q107108897
"if f(z)=u(x,y)+iv(x,y)=z^2+3z+4 find u & v(a) u=x^3-3y^2x(b) v=2xy+3y",https://www.chegg.com/homework-help/questions-and-answers/f-z-u-x-y-iv-x-y-z-2-3z-4-find-u-v-u-x-3-3y-2x-b-v-2xy-3y-q107108625
